,Latitude,Longitude,"CORN, GRAIN - ACRES HARVESTED",BARLEY - ACRES HARVESTED,RICE - ACRES HARVESTED,"SUGARCANE, SUGAR - ACRES HARVESTED",WHEAT - ACRES HARVESTED,Crop-Scope1-MMT
2624,44.46,-89.51,44876.0,0.0,0.0,0.0,496.0,0.21
2625,44.49,-88.97,37803.0,120.0,0.0,0.0,2164.0,0.17
2626,44.11,-89.23,26078.0,0.0,0.0,0.0,891.0,0.12
2627,44.45,-90.02,19730.0,242.0,0.0,0.0,1633.0,0.07
2628,44.44,-88.02,25663.0,85.0,0.0,0.0,7632.0,0.11
2629,44.08,-88.21,23378.0,124.0,0.0,0.0,6598.0,0.12
2630,44.76,-87.53,15371.0,513.0,0.0,0.0,8790.0,0.07
2631,43.75,-88.45,78037.0,250.0,0.0,0.0,11527.0,0.4
2632,44.52,-87.63,22846.0,146.0,0.0,0.0,9975.0,0.11
2633,44.1,-87.83,27236.0,414.0,0.0,0.0,12633.0,0.13
2634,44.42,-88.46,54887.0,75.0,0.0,0.0,4648.0,0.25
2635,43.71,-87.94,31063.0,149.0,0.0,0.0,8307.0,0.16
2636,44.07,-88.65,39680.0,0.0,0.0,0.0,8241.0,0.18
2637,46.21,-90.68,1667.0,0.0,0.0,0.0,0.0,0.0
2638,44.72,-90.62,63646.0,1165.0,0.0,0.0,3751.0,0.24
2639,46.23,-90.21,108.0,0.0,0.0,0.0,0.0,0.0
2640,45.33,-89.73,4978.0,445.0,0.0,0.0,0.0,0.01
2641,44.89,-89.77,66817.0,580.0,0.0,0.0,2532.0,0.27
2642,45.69,-89.48,0.0,79.0,0.0,0.0,0.0,0.0
2643,45.68,-90.37,685.0,60.0,0.0,0.0,0.0,0.0
2644,45.21,-90.49,23613.0,0.0,0.0,0.0,746.0,0.08
2645,45.84,-88.39,0.0,0.0,0.0,0.0,0.0,0.0
2646,45.63,-88.81,591.0,5.0,0.0,0.0,29.0,0.0
2647,45.27,-89.07,7588.0,501.0,0.0,0.0,1485.0,0.03
2648,45.38,-88.04,24450.0,0.0,0.0,0.0,1454.0,0.09
2649,45.02,-88.71,0.0,0.0,0.0,0.0,0.0,0.0
2650,45.0,-88.25,36704.0,0.0,0.0,0.0,3946.0,0.15
2651,44.78,-88.71,44955.0,448.0,0.0,0.0,3933.0,0.19
2652,45.42,-91.85,73062.0,209.0,0.0,0.0,3255.0,0.31
2653,46.47,-91.2,914.0,1451.0,0.0,0.0,975.0,0.0
2654,45.87,-92.27,13293.0,0.0,0.0,0.0,355.0,0.05
2655,45.07,-91.29,79876.0,771.0,0.0,0.0,1217.0,0.36
2656,46.44,-91.91,0.0,0.0,0.0,0.0,0.0,0.0
2657,45.43,-92.41,54135.0,294.0,0.0,0.0,566.0,0.24
2658,45.46,-91.12,15134.0,247.0,0.0,0.0,359.0,0.05
2659,45.87,-91.15,6598.0,198.0,0.0,0.0,0.0,0.02
2660,45.89,-91.8,9237.0,0.0,0.0,0.0,0.0,0.04
2661,43.46,-89.35,119137.0,0.0,0.0,0.0,6996.0,0.65
2662,43.07,-89.43,169030.0,362.0,0.0,0.0,10452.0,0.88
2663,43.41,-88.72,130302.0,323.0,0.0,0.0,11739.0,0.7
2664,42.68,-89.61,88060.0,281.0,0.0,0.0,4217.0,0.45
2665,43.02,-88.77,70270.0,0.0,0.0,0.0,4851.0,0.36
2666,42.67,-89.08,139175.0,15.0,0.0,0.0,5193.0,0.71
2667,42.58,-87.82,24836.0,0.0,0.0,0.0,3900.0,0.11
2668,43.03,-87.92,802.0,0.0,0.0,0.0,334.0,0.0
2669,43.36,-87.96,7575.0,0.0,0.0,0.0,2711.0,0.04
2670,42.73,-87.78,34904.0,0.0,0.0,0.0,7265.0,0.17
2671,42.67,-88.55,76716.0,0.0,0.0,0.0,4041.0,0.38
2672,43.37,-88.24,29667.0,166.0,0.0,0.0,5211.0,0.13
2673,43.06,-88.31,23600.0,0.0,0.0,0.0,2666.0,0.12
2674,43.23,-90.89,28502.0,41.0,0.0,0.0,633.0,0.13
2675,42.89,-90.7,132770.0,693.0,0.0,0.0,2072.0,0.72
2676,42.97,-90.13,63602.0,573.0,0.0,0.0,1511.0,0.34
2677,42.66,-90.13,111632.0,417.0,0.0,0.0,1603.0,0.62
2678,43.37,-90.46,35063.0,0.0,0.0,0.0,792.0,0.15
2679,43.44,-89.97,69217.0,36.0,0.0,0.0,4459.0,0.33
2680,43.58,-90.82,56566.0,297.0,0.0,0.0,958.0,0.25
2681,44.41,-91.75,60689.0,694.0,0.0,0.0,118.0,0.29
2682,44.93,-91.9,83439.0,274.0,0.0,0.0,194.0,0.41
2683,44.81,-91.5,36879.0,0.0,0.0,0.0,389.0,0.16
2684,44.3,-90.81,44138.0,0.0,0.0,0.0,296.0,0.2
2685,43.81,-91.25,31438.0,375.0,0.0,0.0,80.0,0.14
2686,43.94,-90.64,48953.0,327.0,0.0,0.0,758.0,0.21
2687,44.64,-92.01,22041.0,162.0,0.0,0.0,0.0,0.11
2688,44.72,-92.38,67989.0,166.0,0.0,0.0,0.0,0.36
2689,45.03,-92.47,80247.0,53.0,0.0,0.0,286.0,0.39
2690,44.28,-91.38,81152.0,1182.0,0.0,0.0,513.0,0.36
2691,44.5,-108.0,4506.0,18476.0,0.0,0.0,495.0,0.04
2692,43.03,-108.58,1067.0,5075.0,0.0,0.0,0.0,0.01
2693,43.7,-108.41,0.0,0.0,0.0,0.0,0.0,0.0
2694,44.61,-109.57,4311.0,19091.0,0.0,0.0,1566.0,0.04
2695,43.93,-107.67,1065.0,9682.0,0.0,0.0,0.0,0.01
2696,41.67,-105.68,0.0,0.0,0.0,0.0,8290.0,0.0
2697,41.74,-106.86,0.0,0.0,0.0,0.0,0.0,0.0
2698,42.95,-106.85,1805.0,602.0,0.0,0.0,675.0,0.01
2699,43.02,-105.5,0.0,285.0,0.0,0.0,0.0,0.0
2700,42.07,-104.35,29885.0,1190.0,0.0,0.0,13640.0,0.13
2701,41.31,-105.59,17181.0,1128.0,0.0,0.0,73299.0,0.07
2702,43.01,-104.46,0.0,0.0,0.0,0.0,2796.0,0.0
2703,42.09,-104.99,6606.0,1017.0,0.0,0.0,7591.0,0.03
2704,42.18,-110.72,0.0,3502.0,0.0,0.0,0.0,0.0
