Program,Year,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,COUNTY,WISCONSIN,55,CENTRAL,50,MARQUETTE,77,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,CENTRAL,50,PORTAGE,97,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,CENTRAL,50,WAUPACA,135,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,635",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,CENTRAL,50,WAUSHARA,137,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,CENTRAL,50,WOOD,141,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"13,259",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,BROWN,9,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,740",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,CALUMET,15,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"7,590",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,DOOR,29,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"28,200",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,FOND DU LAC,39,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"16,187",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,KEWAUNEE,61,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"4,600",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,MANITOWOC,71,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"25,029",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,OUTAGAMIE,87,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"5,090",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,SHEBOYGAN,117,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"7,476",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,EAST CENTRAL,60,WINNEBAGO,139,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,CLARK,19,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"39,680",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,IRON,51,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,LINCOLN,69,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"14,328",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"23,498",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,ONEIDA,85,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"3,945",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,PRICE,99,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,100",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTH CENTRAL,20,TAYLOR,119,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,NORTHEAST,30,FOREST,41,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,300,70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTHEAST,30,LANGLADE,67,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"33,300",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTHEAST,30,OCONTO,83,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,NORTHEAST,30,SHAWANO,115,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"19,845",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTHWEST,10,BARRON,5,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"12,965",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTHWEST,10,BAYFIELD,7,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"44,194",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTHWEST,10,BURNETT,13,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,NORTHWEST,10,CHIPPEWA,17,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"43,883",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTHWEST,10,DOUGLAS,31,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,NORTHWEST,10,POLK,95,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"15,051",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTHWEST,10,RUSK,107,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"11,610",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTHWEST,10,SAWYER,113,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"8,466",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,NORTHWEST,10,WASHBURN,129,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DANE,25,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"14,280",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,DODGE,27,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"20,114",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,GREEN,45,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"16,076",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTH CENTRAL,80,ROCK,105,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,572,70.6
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTHEAST,90,KENOSHA,59,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTHEAST,90,OZAUKEE,89,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTHEAST,90,WALWORTH,127,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTHEAST,90,WASHINGTON,131,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"8,489",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTHEAST,90,WAUKESHA,133,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTHWEST,70,CRAWFORD,23,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,725",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTHWEST,70,GRANT,43,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"45,208",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTHWEST,70,IOWA,49,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"25,185",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTHWEST,70,LAFAYETTE,65,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"19,749",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTHWEST,70,SAUK,111,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,524",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,SOUTHWEST,70,VERNON,123,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"11,209",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,BUFFALO,11,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"25,282",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,DUNN,33,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"12,734",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,EAU CLAIRE,35,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,JACKSON,53,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,LA CROSSE,63,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"15,612",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,MONROE,81,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"14,241",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,PEPIN,91,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,PIERCE,93,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,240",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,ST CROIX,109,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,652",70.6
CENSUS,2017,COUNTY,WISCONSIN,55,WEST CENTRAL,40,TREMPEALEAU,121,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"50,402",70.6
CENSUS,2017,COUNTY,WYOMING,56,NORTHEAST,20,CAMPBELL,5,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WYOMING,56,NORTHEAST,20,CROOK,11,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"21,162",26.1
CENSUS,2017,COUNTY,WYOMING,56,NORTHEAST,20,SHERIDAN,33,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WYOMING,56,NORTHEAST,20,WESTON,45,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WYOMING,56,NORTHWEST,10,BIG HORN,3,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"20,80,124",26.1
CENSUS,2017,COUNTY,WYOMING,56,NORTHWEST,10,FREMONT,13,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,08,378",26.1
CENSUS,2017,COUNTY,WYOMING,56,NORTHWEST,10,HOT SPRINGS,17,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WYOMING,56,NORTHWEST,10,PARK,29,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"22,01,227",26.1
CENSUS,2017,COUNTY,WYOMING,56,NORTHWEST,10,WASHAKIE,43,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"11,22,514",26.1
CENSUS,2017,COUNTY,WYOMING,56,SOUTH CENTRAL,40,NATRONA,25,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"51,403",26.1
CENSUS,2017,COUNTY,WYOMING,56,SOUTH CENTRAL,40,SWEETWATER,37,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"76,006",26.1
CENSUS,2017,COUNTY,WYOMING,56,SOUTHEAST,50,CONVERSE,9,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"12,024",26.1
CENSUS,2017,COUNTY,WYOMING,56,SOUTHEAST,50,GOSHEN,15,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"63,034",26.1
CENSUS,2017,COUNTY,WYOMING,56,SOUTHEAST,50,LARAMIE,21,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WYOMING,56,SOUTHEAST,50,PLATTE,31,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"75,019",26.1
CENSUS,2017,COUNTY,WYOMING,56,WEST,30,LINCOLN,23,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"2,65,317",26.1
CENSUS,2017,COUNTY,WYOMING,56,WEST,30,SUBLETTE,35,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,COUNTY,WYOMING,56,WEST,30,TETON,39,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,61,739",26.1
CENSUS,2017,COUNTY,WYOMING,56,WEST,30,UINTA,41,,,0,,BARLEY,"BARLEY - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,412",26.1
